CDTS,EID,START_DATE,CALL_NUMBER,PRIORITY,REPORT_DATE,OFFENSE_DATE,OFFENSE_TIME,CALLTYPE_CODE,CALL_TYPE,FINAL_DISPO_CODE,FINAL_DISPO,ADDRESS,CITY,STATE
20240715185518PD,10092694,7/15/2024 12:00:00 AM,P241970709,3,7/15/2024 12:00:00 AM,7/15/2024 12:00:00 AM,17:03:17,22500,PARKING VIOLATION,R,Report taken,[1800]-[1900] EVERGLADE AV ,San Jose,CA
20240219172914PS,9906121,6/12/2024 12:00:00 AM,P240500642,6,2/19/2024 12:00:00 AM,2/19/2024 12:00:00 AM,17:26:49,1195,VEHICLE STOP,N,No report required; dispatch record only,,San Jose,CA
20240310004642PS,9930506,3/10/2024 12:00:00 AM,P240700036,6,3/10/2024 12:00:00 AM,3/10/2024 12:00:00 AM,00:39:24,1195,VEHICLE STOP,N,No report required; dispatch record only,LUCRETIA AV & STORY RD,San Jose,CA
20240225181004PS,9913656,2/27/2024 12:00:00 AM,P240560699,2,2/25/2024 12:00:00 AM,2/25/2024 12:00:00 AM,17:52:22,WELCK,WELFARE CHECK,N,No report required; dispatch record only,OLIN AV & S WINCHESTER BL,San Jose,CA
20240311003653PD,9931422,3/10/2024 12:00:00 AM,P240700770,2,3/10/2024 12:00:00 AM,3/10/2024 12:00:00 AM,19:41:30,415,DISTURBANCE,N,No report required; dispatch record only,[800]-[900] SPINDRIFT AV ,San Jose,CA
20240206135119PS,9889317,6/12/2024 12:00:00 AM,P240370256,3,2/6/2024 12:00:00 AM,2/6/2024 12:00:00 AM,9:26:17,10851R,RECOVERED STOLEN VEHICLE,R,Report taken,HAVANA DR & TERILYN AV,San Jose,CA
20240413233434PD,9973828,4/13/2024 12:00:00 AM,P241040804,6,4/13/2024 12:00:00 AM,4/13/2024 12:00:00 AM,23:30:20,1195,VEHICLE STOP,N,No report required; dispatch record only,YERBA BUENA RD & AMBROSE CT,San Jose,CA
20240924085941PD,10182955,9/24/2024 12:00:00 AM,P242680249,6,9/24/2024 12:00:00 AM,9/24/2024 12:00:00 AM,08:54:56,1195X,VEHICLE STOP ON FEMALE,D,"Traffic Citation Issued, Hazardous Violation",S 11TH ST & E SAN CARLOS ST,San Jose,CA
20240623135119PD,10063204,6/23/2024 12:00:00 AM,P241750495,6,6/23/2024 12:00:00 AM,6/23/2024 12:00:00 AM,13:43:59,1195,VEHICLE STOP,N,No report required; dispatch record only,E SANTA CLARA ST & N 6TH ST,San Jose,CA
20240413131110PD,9973260,4/13/2024 12:00:00 AM,P241040352,2,4/13/2024 12:00:00 AM,4/13/2024 12:00:00 AM,12:26:53,5150,MENTALLY DISTURBED PERSON,R,Report taken,[300]-[400] E TAYLOR ST ,San Jose,CA
20240221180841PS,9908575,2/27/2024 12:00:00 AM,P240520656,4,2/21/2024 12:00:00 AM,2/21/2024 12:00:00 AM,16:39:38,22500,PARKING VIOLATION,N,No report required; dispatch record only,[1900]-[2000] EDGEBANK DR ,San Jose,CA
20240131213610PS,9881706,6/12/2024 12:00:00 AM,P240310823,3,1/31/2024 12:00:00 AM,1/31/2024 12:00:00 AM,21:28:31,1033A,"ALARM, AUDIBLE",CAN,Canceled,[0]-[100] RIVER OAKS PL ,San Jose,CA
20241025071040PD,10222691,10/25/2024 12:00:00 AM,P242990168,3,10/25/2024 12:00:00 AM,10/25/2024 12:00:00 AM,06:59:52,1062,MEET THE CITIZEN,DUPNCAN,No Disposition,[900]-[1000] BERRYESSA STATION WY ,San Jose,CA
20240617144929PD,10055504,6/17/2024 12:00:00 AM,P241690505,3,6/17/2024 12:00:00 AM,6/17/2024 12:00:00 AM,14:18:41,484,THEFT,R,Report taken,[5200]-[5300] PROSPECT RD ,San Jose,CA
20240107224219PS,9852783,1/7/2024 12:00:00 AM,P240070742,6,1/7/2024 12:00:00 AM,1/7/2024 12:00:00 AM,22:35:17,1195,VEHICLE STOP,N,No report required; dispatch record only,E HEDDING ST & N 14TH ST,San Jose,CA
20240913231149PD,10170076,9/13/2024 12:00:00 AM,P242570906,2,9/13/2024 12:00:00 AM,9/13/2024 12:00:00 AM,22:46:59,1057,FIREARMS DISCHARGED,G,Gone on Arrival/unable to locate,[6500]-[6600] SPRINGPATH LN ,San Jose,CA
20240604173039PD,10039026,6/4/2024 12:00:00 AM,P241560573,3,6/4/2024 12:00:00 AM,6/4/2024 12:00:00 AM,16:10:12,AID,PUBLIC SAFETY ASSISTANCE,H,Courtesy Service/Citizen or agency assist,,San Jose,CA
20240926145344PD,10185964,9/26/2024 12:00:00 AM,P242700513,3,9/26/2024 12:00:00 AM,9/26/2024 12:00:00 AM,14:36:33,23103,RECKLESS DRIVING,N,No report required; dispatch record only,NORTHLAWN DR & SERGE AV,San Jose,CA
20241021142219PD,10218137,10/21/2024 12:00:00 AM,P242950541,3,10/21/2024 12:00:00 AM,10/21/2024 12:00:00 AM,14:07:15,1125,TRAFFIC HAZARD,N,No report required; dispatch record only,N MARKET ST & W SANTA CLARA ST,San Jose,CA
20240903085744PD,10156008,9/3/2024 12:00:00 AM,P242470195,2,9/3/2024 12:00:00 AM,9/3/2024 12:00:00 AM,08:11:37,SUSCIR,SUSPICIOUS CIRCUMSTANCES,NR,No Response,[1600]-[1700] ROGERS AV ,San Jose,CA
20240505023905PD,10000181,5/5/2024 12:00:00 AM,P241260098,6,5/5/2024 12:00:00 AM,5/5/2024 12:00:00 AM,02:37:40,1195,VEHICLE STOP,N,No report required; dispatch record only,TULLY RD & S KING RD,San Jose,CA
20240404123120PD,9962472,4/4/2024 12:00:00 AM,P240950364,6,4/4/2024 12:00:00 AM,4/4/2024 12:00:00 AM,12:17:30,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",ALUM ROCK AV & N JACKSON AV,San Jose,CA
20241002160024PD,10193806,10/2/2024 12:00:00 AM,P242760583,3,10/2/2024 12:00:00 AM,10/2/2024 12:00:00 AM,14:27:22,10851,STOLEN VEHICLE,R,Report taken,[700]-[800] RIDDER PARK DR ,San Jose,CA
20240922084808PD,10180373,9/22/2024 12:00:00 AM,P242660221,3,9/22/2024 12:00:00 AM,9/22/2024 12:00:00 AM,06:13:10,1125,TRAFFIC HAZARD,T,Turned over To (TOT),,San Jose,CA
20240817190809PD,10134771,8/17/2024 12:00:00 AM,P242300657,1,8/17/2024 12:00:00 AM,8/17/2024 12:00:00 AM,17:22:02,211SA,STRONG ARM ROBBERY,N,No report required; dispatch record only,[5300]-[5400] ALMADEN EX ,San Jose,CA
20241010195519PD,10204617,10/10/2024 12:00:00 AM,P242840787,2,10/10/2024 12:00:00 AM,10/10/2024 12:00:00 AM,19:36:58,415,DISTURBANCE,N,No report required; dispatch record only,[200]-[300] N 2ND ST ,San Jose,CA
20240628224517PD,10070043,6/28/2024 12:00:00 AM,P241800808,1,6/28/2024 12:00:00 AM,6/28/2024 12:00:00 AM,21:10:56,211,ROBBERY,T,Turned over To (TOT),[2400]-[2500] LANAI AV ,San Jose,CA
20240531165905PD,10033873,5/31/2024 12:00:00 AM,P241520652,3,5/31/2024 12:00:00 AM,5/31/2024 12:00:00 AM,16:54:57,23103,RECKLESS DRIVING,N,No report required; dispatch record only,UNION AV & LOS GATOS-ALMADEN RD,San Jose,CA
20240602140514PD,10036213,6/2/2024 12:00:00 AM,P241540438,3,6/2/2024 12:00:00 AM,6/2/2024 12:00:00 AM,12:37:27,1033A,"ALARM, AUDIBLE",CAN,Canceled,[400]-[400] RIBBONWOOD AV ,San Jose,CA
20240416002944PD,9976046,4/15/2024 12:00:00 AM,P241060848,2,4/15/2024 12:00:00 AM,4/15/2024 12:00:00 AM,21:00:08,1055,CORONERS CASE,N,No report required; dispatch record only,[8500]-[8600] FUME BLANC CT ,San Jose,CA
20240320154119PD,9944019,3/20/2024 12:00:00 AM,P240800599,3,3/20/2024 12:00:00 AM,3/20/2024 12:00:00 AM,15:24:28,1033A,"ALARM, AUDIBLE",CAN,Canceled,[6900]-[7000] HOLLOW LAKE WY ,San Jose,CA
20240708145718PD,10083118,7/8/2024 12:00:00 AM,P241900419,2,7/8/2024 12:00:00 AM,7/8/2024 12:00:00 AM,12:19:52,1181,"VEHICLE ACCIDENT, MINOR INJURIES",R,Report taken,[6800]-[6900] CASTLEROCK DR ,San Jose,CA
20240311220105PD,9932849,3/11/2024 12:00:00 AM,P240710933,6,3/11/2024 12:00:00 AM,3/11/2024 12:00:00 AM,21:55:19,1095,PEDESTRIAN STOP,N,No report required; dispatch record only,N 4TH ST & E SANTA CLARA ST,San Jose,CA
20240618182902PD,10057095,6/18/2024 12:00:00 AM,P241700761,6,6/18/2024 12:00:00 AM,6/18/2024 12:00:00 AM,18:25:06,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",S GENEVIEVE LN & ORI AV,San Jose,CA
20240928185923PD,10188809,9/28/2024 12:00:00 AM,P242720671,2,9/28/2024 12:00:00 AM,9/28/2024 12:00:00 AM,18:25:46,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[1400]-[1500] BERRYESSA RD ,San Jose,CA
20240317000621PD,9939153,3/16/2024 12:00:00 AM,P240760877,2,3/16/2024 12:00:00 AM,3/16/2024 12:00:00 AM,22:11:37,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[300]-[400] BAY ST ,San Jose,CA
20240520102511PD,10019437,5/20/2024 12:00:00 AM,P241410291,2,5/20/2024 12:00:00 AM,5/20/2024 12:00:00 AM,09:57:20,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[500]-[600] BLOM DR ,San Jose,CA
20240714014152PD,10090554,7/14/2024 12:00:00 AM,P241960002,4,7/14/2024 12:00:00 AM,7/14/2024 12:00:00 AM,0:03:35,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[1500]-[1600] ALMADEN EX ,San Jose,CA
20240727003419PD,10107369,7/26/2024 12:00:00 AM,P242080977,3,7/26/2024 12:00:00 AM,7/26/2024 12:00:00 AM,23:07:45,1033A,"ALARM, AUDIBLE",CAN,Canceled,[1000]-[1100] STORY RD ,San Jose,CA
20240820235952PD,10138983,8/20/2024 12:00:00 AM,P242331000,3,8/20/2024 12:00:00 AM,8/20/2024 12:00:00 AM,21:46:21,459VEH,VEHICLE BURGLARY,N,No report required; dispatch record only,[600]-[700] STOCKTON AV ,San Jose,CA
20240229125623PS,9918272,2/29/2024 12:00:00 AM,P240600330,5,2/29/2024 12:00:00 AM,2/29/2024 12:00:00 AM,10:39:06,SUSCIR,SUSPICIOUS CIRCUMSTANCES,R,Report taken,[400]-[500] BLOSSOM HILL RD ,San Jose,CA
20241012234842PD,10207367,10/12/2024 12:00:00 AM,P242860939,3,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,23:17:19,602PC,TRESPASSING,G,Gone on Arrival/unable to locate,[200]-[300] BARACK OBAMA BL ,San Jose,CA
20241024105918PD,10221395,10/24/2024 12:00:00 AM,P242980161,2,10/24/2024 12:00:00 AM,10/24/2024 12:00:00 AM,07:03:59,1180,"VEHICLE ACCIDENT, MAJOR INJURIES",O,Supplemental report taken,MABURY RD & N CAPITOL AV,San Jose,CA
20240401131518PD,9958553,4/1/2024 12:00:00 AM,P240920304,2,4/1/2024 12:00:00 AM,4/1/2024 12:00:00 AM,11:19:16,1065JX,MISSING FEMALE JUVENILE,R,Report taken,[2100]-[2200] LOS GATOS-ALMADEN RD ,San Jose,CA
20240325120628PD,9950113,3/25/2024 12:00:00 AM,P240850342,5,3/25/2024 12:00:00 AM,3/25/2024 12:00:00 AM,10:56:41,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,FOXWORTHY AV & PLUMMER AV,San Jose,CA
20240907013422PD,10161119,9/7/2024 12:00:00 AM,P242510019,2,9/7/2024 12:00:00 AM,9/7/2024 12:00:00 AM,00:10:57,415,DISTURBANCE,N,No report required; dispatch record only,[800]-[900] KYLE ST ,San Jose,CA
20241030055429PD,10229007,10/30/2024 12:00:00 AM,P243040153,3,10/30/2024 12:00:00 AM,10/30/2024 12:00:00 AM,05:53:20,1033A,"ALARM, AUDIBLE",CAN,Canceled,[5200]-[5300] LEIGH AV ,San Jose,CA
20240723183118PD,10102959,7/23/2024 12:00:00 AM,P242050628,3,7/23/2024 12:00:00 AM,7/23/2024 12:00:00 AM,17:23:50,SUSCIR,SUSPICIOUS CIRCUMSTANCES,G,Gone on Arrival/unable to locate,ANITA ST & SEYMOUR ST,San Jose,CA
20240301215206PS,9920165,3/1/2024 12:00:00 AM,P240610811,3,3/1/2024 12:00:00 AM,3/1/2024 12:00:00 AM,21:37:26,23103,RECKLESS DRIVING,N,No report required; dispatch record only,EWER DR & ROSS AV,San Jose,CA
20240617224900PD,10056033,6/17/2024 12:00:00 AM,P241690920,2,6/17/2024 12:00:00 AM,6/17/2024 12:00:00 AM,22:03:38,415,DISTURBANCE,N,No report required; dispatch record only,[700]-[800] MELANNIE CT ,San Jose,CA
20240903082241PD,10155980,9/3/2024 12:00:00 AM,P242470169,3,9/3/2024 12:00:00 AM,9/3/2024 12:00:00 AM,07:37:18,1154,SUSPICIOUS VEHICLE,G,Gone on Arrival/unable to locate,[800]-[900] N KING RD ,San Jose,CA
20240310102416PD,9930846,3/10/2024 12:00:00 AM,P240700327,3,3/10/2024 12:00:00 AM,3/10/2024 12:00:00 AM,09:42:36,1033A,"ALARM, AUDIBLE",U,Unfounded event,[500]-[600] MARIANI LN ,San Jose,CA
20240808180202PD,10123725,8/8/2024 12:00:00 AM,P242210630,5,8/8/2024 12:00:00 AM,8/8/2024 12:00:00 AM,17:41:45,1095,PEDESTRIAN STOP,D,"Traffic Citation Issued, Hazardous Violation",N 13TH ST & E SANTA CLARA ST,San Jose,CA
20240612124107PD,10048942,6/12/2024 12:00:00 AM,P241640396,2,6/12/2024 12:00:00 AM,6/12/2024 12:00:00 AM,11:37:04,5150X,MENTALLY DISTURBED FEMALE,R,Report taken,[500]-[500] ALMADEN BL ,San Jose,CA
20241003101623PD,10194782,10/3/2024 12:00:00 AM,P242770266,4,10/3/2024 12:00:00 AM,10/3/2024 12:00:00 AM,09:24:35,22500,PARKING VIOLATION,E,"Traffic Citation Issued, Non-Hazardous Violation",OCALA AV & OAKTON CT,San Jose,CA
20240825013447PD,10144169,8/24/2024 12:00:00 AM,P242371011,4,8/24/2024 12:00:00 AM,8/24/2024 12:00:00 AM,23:15:23,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[1200]-[1300] DARRYDOON CT ,San Jose,CA
20240805045109PD,10119071,8/5/2024 12:00:00 AM,P242180087,2,8/5/2024 12:00:00 AM,8/5/2024 12:00:00 AM,02:01:48,415FEMS,"DISTURBANCE, FAMILY (COMBINED EVENT)",R,Report taken,MONTEREY RD & S 7TH ST,San Jose,CA
20240719222926PD,10098132,7/21/2024 12:00:00 AM,P242010880,6,7/19/2024 12:00:00 AM,7/19/2024 12:00:00 AM,22:20:50,1095,PEDESTRIAN STOP,F,Field Interview (F.I.) Completed,OAKLAND RD & E GISH RD,San Jose,CA
20240316122233PD,9938523,3/16/2024 12:00:00 AM,P240760385,5,3/16/2024 12:00:00 AM,3/16/2024 12:00:00 AM,11:43:58,22500,PARKING VIOLATION,N,No report required; dispatch record only,[700]-[800] CHESTNUT ST ,San Jose,CA
20240924173008PD,10183578,9/24/2024 12:00:00 AM,P242680723,6,9/24/2024 12:00:00 AM,9/24/2024 12:00:00 AM,17:23:43,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",W SANTA CLARA ST & N ALMADEN AV,San Jose,CA
20240410142206PD,9969746,4/10/2024 12:00:00 AM,P241010444,2,4/10/2024 12:00:00 AM,4/10/2024 12:00:00 AM,13:13:09,1066P,SUSPICIOUS PACKAGE,H,Courtesy Service/Citizen or agency assist,[2000]-[2100] AIRPORT BL ,San Jose,CA
20240416185805PD,9977194,4/16/2024 12:00:00 AM,P241070815,2,4/16/2024 12:00:00 AM,4/16/2024 12:00:00 AM,18:35:51,415J,"DISTURBANCE, JUVENILE",N,No report required; dispatch record only,[400]-[500] S WILLARD AV ,San Jose,CA
20240527223039PD,10029036,5/27/2024 12:00:00 AM,P241480820,2,5/27/2024 12:00:00 AM,5/27/2024 12:00:00 AM,22:22:17,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[600]-[700] LEIGH AV ,San Jose,CA
20240202171434PS,9883843,6/12/2024 12:00:00 AM,P240330581,3,2/2/2024 12:00:00 AM,2/2/2024 12:00:00 AM,16:38:24,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[3600]-[3700] GREENLEE DR ,San Jose,CA
20240617224344PD,10056059,6/17/2024 12:00:00 AM,P241690942,4,6/17/2024 12:00:00 AM,6/17/2024 12:00:00 AM,22:35:33,1058,GARBAGE COMPLAINT,CAN,Canceled,[2200]-[2300] MCKEE RD ,San Jose,CA
20240930200812PD,10190720,9/30/2024 12:00:00 AM,P242740222,3,9/30/2024 12:00:00 AM,9/30/2024 12:00:00 AM,08:55:46,1062,MEET THE CITIZEN,N,No report required; dispatch record only,,San Jose,CA
20240402195214PD,9960461,4/2/2024 12:00:00 AM,P240930853,2,4/2/2024 12:00:00 AM,4/2/2024 12:00:00 AM,18:58:41,WELCK,WELFARE CHECK,N,No report required; dispatch record only,S WINCHESTER BL & DRIFTWOOD DR,San Jose,CA
20240710192849PD,10086004,7/10/2024 12:00:00 AM,P241920719,3,7/10/2024 12:00:00 AM,7/10/2024 12:00:00 AM,18:07:14,602PC,TRESPASSING,CAN,Canceled,[1800]-[1900] LUNDY AV ,San Jose,CA
20240807141630PD,10122148,8/7/2024 12:00:00 AM,P242200473,6,8/7/2024 12:00:00 AM,8/7/2024 12:00:00 AM,13:24:14,1195,VEHICLE STOP,E,"Traffic Citation Issued, Non-Hazardous Violation",S WHITE RD & STORY RD,San Jose,CA
20240729225507PD,10111161,7/29/2024 12:00:00 AM,P242110945,6,7/29/2024 12:00:00 AM,7/29/2024 12:00:00 AM,22:52:24,1195,VEHICLE STOP,N,No report required; dispatch record only,TULLY RD & E CAPITOL EX,San Jose,CA
20240414192658PD,9974711,4/14/2024 12:00:00 AM,P241050645,6,4/14/2024 12:00:00 AM,4/14/2024 12:00:00 AM,18:57:48,1195,VEHICLE STOP,N,No report required; dispatch record only,S WHITE RD & TULLY RD,San Jose,CA
20240519163709PD,10018563,5/19/2024 12:00:00 AM,P241400517,2,5/19/2024 12:00:00 AM,5/19/2024 12:00:00 AM,15:24:24,211SA,STRONG ARM ROBBERY,R,Report taken,[100]-[200] E TASMAN DR ,San Jose,CA
20240526095623PD,10027100,5/26/2024 12:00:00 AM,P241470275,3,5/26/2024 12:00:00 AM,5/26/2024 12:00:00 AM,08:52:17,10852,TAMPERING WITH A VEHICLE,R,Report taken,[2100]-[2200] NASSAU DR ,San Jose,CA
20240615043344PD,10052464,6/15/2024 12:00:00 AM,P241670178,6,6/15/2024 12:00:00 AM,6/15/2024 12:00:00 AM,04:24:24,1195,VEHICLE STOP,F,Field Interview (F.I.) Completed,OAKLAND RD & E BROKAW RD,San Jose,CA
20240206104756PS,9889367,6/12/2024 12:00:00 AM,P240370294,5,2/6/2024 12:00:00 AM,2/6/2024 12:00:00 AM,10:01:42,22500,PARKING VIOLATION,R,Report taken,[500]-[600] S 4TH ST ,San Jose,CA
20240803142534PD,10117052,8/3/2024 12:00:00 AM,P242160453,2,8/3/2024 12:00:00 AM,8/3/2024 12:00:00 AM,13:30:55,WELCK,WELFARE CHECK,G,Gone on Arrival/unable to locate,[0]-[100] S CAPITOL AV ,San Jose,CA
20240405233325PD,9964327,4/5/2024 12:00:00 AM,P240960907,6,4/5/2024 12:00:00 AM,4/5/2024 12:00:00 AM,23:26:01,1195,VEHICLE STOP,N,No report required; dispatch record only,BOYNTON AV & S KIELY BL,San Jose,CA
20240319010417PD,9941943,3/19/2024 12:00:00 AM,P240790021,3,3/19/2024 12:00:00 AM,3/19/2024 12:00:00 AM,00:44:04,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[2200]-[2300] ZANKER RD ,San Jose,CA
20240630181311PD,10072334,6/30/2024 12:00:00 AM,P241820644,6,6/30/2024 12:00:00 AM,6/30/2024 12:00:00 AM,17:56:35,1095,PEDESTRIAN STOP,N,No report required; dispatch record only,STORY RD & S WHITE RD,San Jose,CA
20240127004057PS,9875811,6/12/2024 12:00:00 AM,P240260990,3,1/26/2024 12:00:00 AM,1/26/2024 12:00:00 AM,23:55:06,23103,RECKLESS DRIVING,N,No report required; dispatch record only,,San Jose,CA
20240531190313PD,10033975,5/31/2024 12:00:00 AM,P241520723,2,5/31/2024 12:00:00 AM,5/31/2024 12:00:00 AM,18:32:02,415AEMS,"DISTURBANCE, FIGHT (COMBINED EVENT)",N,No report required; dispatch record only,[900]-[1000] BLOSSOM HILL RD ,San Jose,CA
20241006032648PD,10198473,10/6/2024 12:00:00 AM,P242800124,3,10/6/2024 12:00:00 AM,10/6/2024 12:00:00 AM,02:03:17,20002,MISDEMEANOR HIT AND RUN,CAN,Canceled,[1800]-[1900] MATRIX BL ,San Jose,CA
20240603220504PD,10038021,6/3/2024 12:00:00 AM,P241550831,3,6/3/2024 12:00:00 AM,6/3/2024 12:00:00 AM,19:36:40,415N,"DISTURBANCE, NEIGHBOR",N,No report required; dispatch record only,[300]-[400] GREY GHOST AV ,San Jose,CA
20240911151316PD,10166602,9/11/2024 12:00:00 AM,P242550237,6,9/11/2024 12:00:00 AM,9/11/2024 12:00:00 AM,09:43:55,1195,VEHICLE STOP,CAN,Canceled,[2300]-[2400] ALUM ROCK AV ,San Jose,CA
20240412195608PD,9972460,4/12/2024 12:00:00 AM,P241030629,3,4/12/2024 12:00:00 AM,4/12/2024 12:00:00 AM,19:01:44,WELCK,WELFARE CHECK,CAN,Canceled,[300]-[400] RIVER OAKS CL ,San Jose,CA
20240614003049PD,10051042,6/14/2024 12:00:00 AM,P241660017,3,6/14/2024 12:00:00 AM,6/14/2024 12:00:00 AM,00:27:39,1033A,"ALARM, AUDIBLE",CAN,Canceled,[600]-[700] N 6TH ST ,San Jose,CA
20240206162013PS,9889701,6/12/2024 12:00:00 AM,P240370551,3,2/6/2024 12:00:00 AM,2/6/2024 12:00:00 AM,14:29:51,484,THEFT,R,Report taken,[2800]-[2900] STEVENS CREEK BL ,San Jose,CA
20240907231246PD,10162201,9/7/2024 12:00:00 AM,P242510849,2,9/7/2024 12:00:00 AM,9/7/2024 12:00:00 AM,21:18:10,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",N,No report required; dispatch record only,RIDGEWOOD DR & MERIDIAN AV,San Jose,CA
20241003172017PD,10195190,10/3/2024 12:00:00 AM,P242770567,3,10/3/2024 12:00:00 AM,10/3/2024 12:00:00 AM,16:08:35,20002,MISDEMEANOR HIT AND RUN,G,Gone on Arrival/unable to locate,[3200]-[3300] S WHITE RD ,San Jose,CA
20240618111439PD,10056573,6/18/2024 12:00:00 AM,P241700344,5,6/18/2024 12:00:00 AM,6/18/2024 12:00:00 AM,11:11:46,22500,PARKING VIOLATION,E,"Traffic Citation Issued, Non-Hazardous Violation",EL RANCHO VERDE DR & MCKEE RD,San Jose,CA
20240810113823PD,10125591,8/10/2024 12:00:00 AM,P242230266,3,8/10/2024 12:00:00 AM,8/10/2024 12:00:00 AM,08:52:27,1125,TRAFFIC HAZARD,N,No report required; dispatch record only,CAMDEN AV & HICKS RD,San Jose,CA
20240623025456PD,10062708,6/23/2024 12:00:00 AM,P241750121,3,6/23/2024 12:00:00 AM,6/23/2024 12:00:00 AM,02:04:09,415,DISTURBANCE,CAN,Canceled,[1300]-[1400] S 1ST ST ,San Jose,CA
20240410213149PD,9969917,4/10/2024 12:00:00 AM,P241010574,1,4/10/2024 12:00:00 AM,4/10/2024 12:00:00 AM,16:16:03,WELCKEMS,WELFARE CHECK (COMBINED EVENT),N,No report required; dispatch record only,[500]-[600] AVALANI AV ,San Jose,CA
20240123123922PS,9871335,1/23/2024 12:00:00 AM,P240230370,3,1/23/2024 12:00:00 AM,1/23/2024 12:00:00 AM,11:45:38,22500,PARKING VIOLATION,N,No report required; dispatch record only,[200]-[300] BLOSSOM HILL RD ,San Jose,CA
20240626235809PD,10067703,6/26/2024 12:00:00 AM,P241780959,3,6/26/2024 12:00:00 AM,6/26/2024 12:00:00 AM,23:13:42,602PC,TRESPASSING,N,No report required; dispatch record only,[700]-[800] CAPITOL EX AUTO MALL ,San Jose,CA
20240827232347PD,10148042,8/27/2024 12:00:00 AM,P242400979,6,8/27/2024 12:00:00 AM,8/27/2024 12:00:00 AM,22:40:44,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",S KING RD & TULLY RD,San Jose,CA
20240112150232PS,9858190,1/12/2024 12:00:00 AM,P240120475,6,1/12/2024 12:00:00 AM,1/12/2024 12:00:00 AM,14:55:48,1195X,VEHICLE STOP ON FEMALE,D,"Traffic Citation Issued, Hazardous Violation",,San Jose,CA
20240622212707PD,10062331,6/22/2024 12:00:00 AM,P241740863,6,6/22/2024 12:00:00 AM,6/22/2024 12:00:00 AM,21:14:10,1195,VEHICLE STOP,N,No report required; dispatch record only,MT PLEASANT RD & KOHLER AV,San Jose,CA
20240921065447PD,10178909,9/21/2024 12:00:00 AM,P242650080,4,9/21/2024 12:00:00 AM,9/21/2024 12:00:00 AM,01:56:43,415M,"DISTURBANCE, MUSIC",R,Report taken,[100]-[200] SUTTER ST ,San Jose,CA
20241005182011PD,10197783,10/5/2024 12:00:00 AM,P242790608,3,10/5/2024 12:00:00 AM,10/5/2024 12:00:00 AM,17:00:55,415N,"DISTURBANCE, NEIGHBOR",N,No report required; dispatch record only,[1700]-[1800] KYRA CL ,San Jose,CA
20240829030107PD,10149561,8/29/2024 12:00:00 AM,P242420095,3,8/29/2024 12:00:00 AM,8/29/2024 12:00:00 AM,02:52:25,1033,ALARM,NR,No Response,[300]-[400] SANTANA RW ,San Jose,CA
20240131095529PS,9880980,6/12/2024 12:00:00 AM,P240310253,2,1/31/2024 12:00:00 AM,1/31/2024 12:00:00 AM,9:27:07,415A,"DISTURBANCE, FIGHT",N,No report required; dispatch record only,[200]-[300] E SANTA CLARA ST ,San Jose,CA
20241019030306PD,10215104,10/19/2024 12:00:00 AM,P242930116,1,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,02:45:13,1066W,SUSPICIOUS PERSON W/ WEAPON,N,No report required; dispatch record only,[3100]-[3200] SILVER CREEK RD ,San Jose,CA
20240205155821PS,9887910,6/12/2024 12:00:00 AM,P240360215,2,2/5/2024 12:00:00 AM,2/5/2024 12:00:00 AM,8:27:15,WELCK,WELFARE CHECK,T,Turned over To (TOT),[2900]-[3000] ARCHWOOD CL ,San Jose,CA
20240109215301PS,9855118,1/9/2024 12:00:00 AM,P240090782,3,1/9/2024 12:00:00 AM,1/9/2024 12:00:00 AM,21:34:44,1033A,"ALARM, AUDIBLE",U,Unfounded event,[2000]-[2100] TULLY RD ,San Jose,CA
20241017024157PD,10212445,10/17/2024 12:00:00 AM,P242910044,6,10/17/2024 12:00:00 AM,10/17/2024 12:00:00 AM,01:40:44,1195,VEHICLE STOP,C,Criminal Citation,FONTAINE RD & ALVIN AV,San Jose,CA
20240119204037PS,9866932,1/19/2024 12:00:00 AM,P240190621,2,1/19/2024 12:00:00 AM,1/19/2024 12:00:00 AM,16:58:52,594,MALICIOUS MISCHIEF,N,No report required; dispatch record only,[1600]-[1700] MORNING GLORY LN ,San Jose,CA
20240412202322PD,9972530,4/12/2024 12:00:00 AM,P241030685,6,4/12/2024 12:00:00 AM,4/12/2024 12:00:00 AM,20:06:25,1195,VEHICLE STOP,N,No report required; dispatch record only,W SANTA CLARA ST & N ALMADEN AV,San Jose,CA
