CDTS,EID,START_DATE,CALL_NUMBER,PRIORITY,REPORT_DATE,OFFENSE_DATE,OFFENSE_TIME,CALLTYPE_CODE,CALL_TYPE,FINAL_DISPO_CODE,FINAL_DISPO,ADDRESS,CITY,STATE
20220829222321PD,9225237,8/29/2022 12:00:00 AM,P222410957,3,8/29/2022 12:00:00 AM,8/29/2022 12:00:00 AM,20:49:55,DVRO,VIOLATION OF PROTECTIVE ORDER,N,No report required; dispatch record only,[3000]-[3100] BALARDO WY ,San Jose,CA
20220519035934PD,9086624,5/19/2022 12:00:00 AM,P221390122,6,5/19/2022 12:00:00 AM,5/19/2022 12:00:00 AM,03:53:39,1195,VEHICLE STOP,N,No report required; dispatch record only,UMBARGER RD & BRIDLE PATH CT,San Jose,CA
20220524120814PD,9094002,5/24/2022 12:00:00 AM,P221440445,6,5/24/2022 12:00:00 AM,5/24/2022 12:00:00 AM,11:59:52,1195,VEHICLE STOP,E,"Traffic Citation Issued, Non-Hazardous Violation",N 10TH ST & E TAYLOR ST,San Jose,CA
20220506154621PD,9070129,5/6/2022 12:00:00 AM,P221260461,3,5/6/2022 12:00:00 AM,5/6/2022 12:00:00 AM,14:37:17,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[700]-[800] MORSE ST ,San Jose,CA
20220725180942PD,9178093,7/27/2022 12:00:00 AM,P222060737,6,7/25/2022 12:00:00 AM,7/25/2022 12:00:00 AM,17:54:26,1195,VEHICLE STOP,N,No report required; dispatch record only,N 13TH ST & E TAYLOR ST,San Jose,CA
20221025073541PD,9299772,10/25/2022 12:00:00 AM,P222980146,3,10/25/2022 12:00:00 AM,10/25/2022 12:00:00 AM,05:48:57,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,[1400]-[1500] S WHITE RD ,San Jose,CA
20220831220852PD,9227899,8/31/2022 12:00:00 AM,P222430867,6,8/31/2022 12:00:00 AM,8/31/2022 12:00:00 AM,21:26:05,1195,VEHICLE STOP,N,No report required; dispatch record only,GREAT OAKS PY & ENDICOTT BL,San Jose,CA
20221019001301PD,9291793,10/18/2022 12:00:00 AM,P222910998,2,10/18/2022 12:00:00 AM,10/18/2022 12:00:00 AM,23:41:54,WELCK,WELFARE CHECK,N,No report required; dispatch record only,E CAPITOL EX & TULLY RD,San Jose,CA
20220209120803PS,8961751,2/9/2022 12:00:00 AM,P220400389,3,2/9/2022 12:00:00 AM,2/9/2022 12:00:00 AM,11:33:16,459VEH,VEHICLE BURGLARY,CAN,Canceled,[100]-[200] S MARKET ST ,San Jose,CA
20220813105041PD,9202597,8/13/2022 12:00:00 AM,P222250313,2,8/13/2022 12:00:00 AM,8/13/2022 12:00:00 AM,10:23:52,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[3100]-[3200] S BASCOM AV ,San Jose,CA
20221027221953PD,9303365,10/27/2022 12:00:00 AM,P223000885,2,10/27/2022 12:00:00 AM,10/27/2022 12:00:00 AM,21:22:40,314,INDECENT EXPOSURE,G,Gone on Arrival/unable to locate,[100]-[200] S MARKET ST ,San Jose,CA
20221112004917PS,9322261,11/11/2022 12:00:00 AM,P223150806,2,11/11/2022 12:00:00 AM,11/11/2022 12:00:00 AM,21:30:04,242EMS,BATTERY (COMBINED EVENT),N,No report required; dispatch record only,S 1ST ST & E SAN FERNANDO ST,San Jose,CA
20220815192621PD,9205802,8/15/2022 12:00:00 AM,P222270814,2,8/15/2022 12:00:00 AM,8/15/2022 12:00:00 AM,19:06:35,WELCK,WELFARE CHECK,G,Gone on Arrival/unable to locate,TULLY RD & LANAI AV,San Jose,CA
20220305163940PS,8992387,3/7/2022 12:00:00 AM,P220640491,2,3/5/2022 12:00:00 AM,3/5/2022 12:00:00 AM,14:45:50,415,DISTURBANCE,N,No report required; dispatch record only,[1500]-[1600] N 1ST ST ,San Jose,CA
20220925001642PD,9260184,9/24/2022 12:00:00 AM,P222670753,2,9/24/2022 12:00:00 AM,9/24/2022 12:00:00 AM,18:39:53,5150,MENTALLY DISTURBED PERSON,R,Report taken,[200]-[300] ELK CREEK PL ,San Jose,CA
20220326211810PD,9019747,3/26/2022 12:00:00 AM,P220850789,2,3/26/2022 12:00:00 AM,3/26/2022 12:00:00 AM,20:14:32,5150X,MENTALLY DISTURBED FEMALE,GD,No Disposition,[1700]-[1700] N 1ST ST ,San Jose,CA
20220829223507PD,9225326,8/29/2022 12:00:00 AM,P222411032,4,8/29/2022 12:00:00 AM,8/29/2022 12:00:00 AM,22:10:34,22500,PARKING VIOLATION,N,No report required; dispatch record only,CHARLOTTE DR & NIGHT JASMINE DR,San Jose,CA
20220605001647PD,9109933,6/4/2022 12:00:00 AM,P221551011,1,6/4/2022 12:00:00 AM,6/4/2022 12:00:00 AM,23:17:09,459,BURGLARY (460),R,Report taken,[500]-[600] COZY DR ,San Jose,CA
20221229165709PS,9380223,12/29/2022 12:00:00 AM,P223630592,6,12/29/2022 12:00:00 AM,12/29/2022 12:00:00 AM,16:47:03,1095,PEDESTRIAN STOP,N,No report required; dispatch record only,[2800]-[2900] STEVENS CREEK BL ,San Jose,CA
20220411141810PD,9039546,4/11/2022 12:00:00 AM,P221010459,3,4/11/2022 12:00:00 AM,4/11/2022 12:00:00 AM,14:15:42,1154,SUSPICIOUS VEHICLE,CAN,Canceled,[500]-[600] BRENNAN ST ,San Jose,CA
20220614162635PD,9123133,6/14/2022 12:00:00 AM,P221650656,6,6/14/2022 12:00:00 AM,6/14/2022 12:00:00 AM,16:18:41,1095,PEDESTRIAN STOP,D,"Traffic Citation Issued, Hazardous Violation",MONTEREY RD & TULLY RD,San Jose,CA
20220329093527PD,9022450,3/29/2022 12:00:00 AM,P220880170,1,3/29/2022 12:00:00 AM,3/29/2022 12:00:00 AM,07:32:33,1033A,"ALARM, AUDIBLE",U,Unfounded event,[3400]-[3500] MARTEN AV ,San Jose,CA
20220725144652PD,9177649,7/27/2022 12:00:00 AM,P222060383,3,7/25/2022 12:00:00 AM,7/25/2022 12:00:00 AM,11:12:41,10851R,RECOVERED STOLEN VEHICLE,O,Supplemental report taken,[700]-[800] COLEMAN AV ,San Jose,CA
20221126174720PS,9340139,11/26/2022 12:00:00 AM,P223300569,3,11/26/2022 12:00:00 AM,11/26/2022 12:00:00 AM,17:36:19,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[3000]-[3100] TOSCANA CT ,San Jose,CA
20220205160113PS,8956780,2/5/2022 12:00:00 AM,P220360422,2,2/5/2022 12:00:00 AM,2/5/2022 12:00:00 AM,12:51:30,5150X,MENTALLY DISTURBED FEMALE,R,Report taken,[200]-[300] TURQUESA CT ,San Jose,CA
20220328235655PD,9022173,3/28/2022 12:00:00 AM,P220870908,2,3/28/2022 12:00:00 AM,3/28/2022 12:00:00 AM,22:44:21,FDAID,FIRE DEPARTMENT REQUEST FOR PD,R,Report taken,[1800]-[1900] LAS PLUMAS AV ,San Jose,CA
20221003182218PD,9272004,10/3/2022 12:00:00 AM,P222760755,3,10/3/2022 12:00:00 AM,10/3/2022 12:00:00 AM,17:49:33,23103,RECKLESS DRIVING,N,No report required; dispatch record only,STORY RD & MCLAUGHLIN AV,San Jose,CA
20221215094935PS,9363041,12/15/2022 12:00:00 AM,P223490184,4,12/15/2022 12:00:00 AM,12/15/2022 12:00:00 AM,08:23:16,10851R,RECOVERED STOLEN VEHICLE,R,Report taken,[1600]-[1700] BERRYESSA RD ,San Jose,CA
20221217010658PS,9365535,12/17/2022 12:00:00 AM,P223510056,6,12/17/2022 12:00:00 AM,12/17/2022 12:00:00 AM,01:00:30,1195,VEHICLE STOP,N,No report required; dispatch record only,KEYES ST & S 10TH ST,San Jose,CA
20220324145136PD,9016858,3/24/2022 12:00:00 AM,P220830570,6,3/24/2022 12:00:00 AM,3/24/2022 12:00:00 AM,14:43:38,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",CHYNOWETH AV & NEW WORLD DR,San Jose,CA
20220605221715PD,9111123,6/5/2022 12:00:00 AM,P221560890,6,6/5/2022 12:00:00 AM,6/5/2022 12:00:00 AM,22:09:51,1195,VEHICLE STOP,N,No report required; dispatch record only,[700]-[800] LOTUS ST ,San Jose,CA
20220331070218PD,9024964,3/31/2022 12:00:00 AM,P220900086,1,3/31/2022 12:00:00 AM,3/31/2022 12:00:00 AM,02:37:45,459,BURGLARY (460),O,Supplemental report taken,[1100]-[1200] BIRD AV ,San Jose,CA
20221008032943PD,9277835,10/8/2022 12:00:00 AM,P222810067,2,10/8/2022 12:00:00 AM,10/8/2022 12:00:00 AM,01:29:30,6M,MISDEMEANOR WANT,B,Arrest by Warrant,[1300]-[1400] S WINCHESTER BL ,San Jose,CA
20220317044625PD,9007087,3/17/2022 12:00:00 AM,P220760007,5,3/17/2022 12:00:00 AM,3/17/2022 12:00:00 AM,00:06:04,23152,MISDEMEANOR DUI,A,Arrest Made,[3000]-[3100] DRIFTWOOD DR ,San Jose,CA
20220412154714PD,9040898,4/12/2022 12:00:00 AM,P221020559,3,4/12/2022 12:00:00 AM,4/12/2022 12:00:00 AM,15:47:14,415,DISTURBANCE,ADV,No Disposition,[1700]-[1800] S WHITE RD ,San Jose,CA
20220319072525PD,9009939,3/20/2022 12:00:00 AM,P220780191,3,3/19/2022 12:00:00 AM,3/19/2022 12:00:00 AM,06:58:59,602PC,TRESPASSING,CAN,Canceled,[300]-[300] ALMADEN BL ,San Jose,CA
20220212235821PS,8966266,2/12/2022 12:00:00 AM,P220430840,5,2/12/2022 12:00:00 AM,2/12/2022 12:00:00 AM,20:27:48,10851R,RECOVERED STOLEN VEHICLE,R,Report taken,LAS PLUMAS AV & SCOTTSVILLE CT,San Jose,CA
20220902183713PD,9230398,9/2/2022 12:00:00 AM,P222450772,5,9/2/2022 12:00:00 AM,9/2/2022 12:00:00 AM,18:00:34,1154,SUSPICIOUS VEHICLE,R,Report taken,DIXIE DR & BLUEBELL AV,San Jose,CA
20220504164617PD,9067652,5/4/2022 12:00:00 AM,P221240584,4,5/4/2022 12:00:00 AM,5/4/2022 12:00:00 AM,15:56:13,22500,PARKING VIOLATION,R,Report taken,[900]-[1000] TAJI CT ,San Jose,CA
20220727013514PD,9179816,7/27/2022 12:00:00 AM,P222080046,6,7/27/2022 12:00:00 AM,7/27/2022 12:00:00 AM,01:28:09,1195,VEHICLE STOP,N,No report required; dispatch record only,,San Jose,CA
20220821183820PD,9214032,8/21/2022 12:00:00 AM,P222330700,2,8/21/2022 12:00:00 AM,8/21/2022 12:00:00 AM,17:46:41,WELCK,WELFARE CHECK,T,Turned over To (TOT),[5600]-[5700] GOLDFIELD DR ,San Jose,CA
20221123235634PS,9337116,11/23/2022 12:00:00 AM,P223270783,3,11/23/2022 12:00:00 AM,11/23/2022 12:00:00 AM,22:23:58,1062,MEET THE CITIZEN,N,No report required; dispatch record only,[700]-[800] N 14TH ST ,San Jose,CA
20220907153639PD,9237179,9/7/2022 12:00:00 AM,P222500666,3,9/7/2022 12:00:00 AM,9/7/2022 12:00:00 AM,15:30:11,415,DISTURBANCE,CAN,Canceled,TULIPWOOD LN & BRISTOLWOOD LN,San Jose,CA
20220630223842PD,9144945,6/30/2022 12:00:00 AM,P221810983,5,6/30/2022 12:00:00 AM,6/30/2022 12:00:00 AM,22:13:28,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,ALUM ROCK AV & N SUNSET AV,San Jose,CA
20220626114045PD,9138900,6/26/2022 12:00:00 AM,P221770338,3,6/26/2022 12:00:00 AM,6/26/2022 12:00:00 AM,10:48:32,1065,MISSING PERSON,N,No report required; dispatch record only,[2500]-[2600] BRENFORD DR ,San Jose,CA
20220508230136PD,9073552,5/8/2022 12:00:00 AM,P221280966,4,5/8/2022 12:00:00 AM,5/8/2022 12:00:00 AM,21:09:01,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[4700]-[4800] RAHWAY DR ,San Jose,CA
20220810182408PD,9199248,8/10/2022 12:00:00 AM,P222220793,6,8/10/2022 12:00:00 AM,8/10/2022 12:00:00 AM,18:17:34,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",GREAT OAKS BL & RALEIGH RD,San Jose,CA
20221125130042PS,9338455,11/25/2022 12:00:00 AM,P223290182,5,11/25/2022 12:00:00 AM,11/25/2022 12:00:00 AM,08:51:57,1154,SUSPICIOUS VEHICLE,A,Arrest Made,[1500]-[1600] SCOTT ST ,San Jose,CA
20220317053247PD,9007242,3/17/2022 12:00:00 AM,P220760128,3,3/17/2022 12:00:00 AM,3/17/2022 12:00:00 AM,05:21:20,1154,SUSPICIOUS VEHICLE,CAN,Canceled,,San Jose,CA
20220603093648PD,9107582,6/3/2022 12:00:00 AM,P221540261,6,6/3/2022 12:00:00 AM,6/3/2022 12:00:00 AM,09:27:18,1195X,VEHICLE STOP ON FEMALE,N,No report required; dispatch record only,CALERO AV & SNELL AV,San Jose,CA
20221127001536PS,9340538,11/27/2022 12:00:00 AM,P223310001,3,11/27/2022 12:00:00 AM,11/27/2022 12:00:00 AM,00:01:41,1033,ALARM,CAN,Canceled,[700]-[800] MONTAGUE EX ,San Jose,CA
20220712010537PD,9160044,7/12/2022 12:00:00 AM,P221930031,2,7/12/2022 12:00:00 AM,7/12/2022 12:00:00 AM,00:44:36,1066,SUSPICIOUS PERSON,U,Unfounded event,[800]-[900] THE ALAMEDA ,San Jose,CA
20220607195336PD,9113735,6/7/2022 12:00:00 AM,P221580901,3,6/7/2022 12:00:00 AM,6/7/2022 12:00:00 AM,18:19:16,459R,BURGLARY  REPORT  (460),R,Report taken,[3000]-[3100] SILVER CREEK RD ,San Jose,CA
20220505191406PD,9069171,5/5/2022 12:00:00 AM,P221250818,6,5/5/2022 12:00:00 AM,5/5/2022 12:00:00 AM,18:51:39,1195,VEHICLE STOP,N,No report required; dispatch record only,N 31ST ST & E ST JAMES ST,San Jose,CA
20221223120337PS,9373091,12/23/2022 12:00:00 AM,P223570269,4,12/23/2022 12:00:00 AM,12/23/2022 12:00:00 AM,10:53:09,22500,PARKING VIOLATION,CAN,Canceled,[100]-[200] MAGELLAN AV ,San Jose,CA
20221002210730PD,9270736,10/2/2022 12:00:00 AM,P222750683,3,10/2/2022 12:00:00 AM,10/2/2022 12:00:00 AM,18:59:31,484,THEFT,R,Report taken,[1300]-[1400] KOOSER RD ,San Jose,CA
20220424230841PD,9055681,4/24/2022 12:00:00 AM,P221140826,4,4/24/2022 12:00:00 AM,4/24/2022 12:00:00 AM,22:15:59,415M,"DISTURBANCE, MUSIC",N,No report required; dispatch record only,[0]-[100] BERNAL WY ,San Jose,CA
20220210234024PS,8963771,2/10/2022 12:00:00 AM,P220411009,2,2/10/2022 12:00:00 AM,2/10/2022 12:00:00 AM,21:38:35,422,CRIMINAL THREATS,A,Arrest Made,[1800]-[1900] PERRONE CL ,San Jose,CA
20220702001505PD,9146019,7/1/2022 12:00:00 AM,P221820773,1,7/1/2022 12:00:00 AM,7/1/2022 12:00:00 AM,19:04:26,211A,ARMED ROBBERY,R,Report taken,[1200]-[1300] BABB CT ,San Jose,CA
20220926225723PD,9262849,9/26/2022 12:00:00 AM,P222690797,3,9/26/2022 12:00:00 AM,9/26/2022 12:00:00 AM,19:28:09,484,THEFT,R,Report taken,[1400]-[1500] KOOSER RD ,San Jose,CA
20220708111237PD,9154921,7/8/2022 12:00:00 AM,P221890331,5,7/8/2022 12:00:00 AM,7/8/2022 12:00:00 AM,11:01:40,22500,PARKING VIOLATION,E,"Traffic Citation Issued, Non-Hazardous Violation",[1900]-[2000] EVANS LN ,San Jose,CA
20220519074800PD,9086699,5/19/2022 12:00:00 AM,P221390179,3,5/19/2022 12:00:00 AM,5/19/2022 12:00:00 AM,07:07:58,1033S,"ALARM, SILENT",CAN,Canceled,[900]-[1000] TIMOTHY DR ,San Jose,CA
20220526082843PD,9096472,5/26/2022 12:00:00 AM,P221460157,2,5/26/2022 12:00:00 AM,5/26/2022 12:00:00 AM,05:41:54,23152,MISDEMEANOR DUI,N,No report required; dispatch record only,[4200]-[4300] ZANKER RD ,San Jose,CA
20221126075341PS,9339615,11/26/2022 12:00:00 AM,P223300188,3,11/26/2022 12:00:00 AM,11/26/2022 12:00:00 AM,07:22:26,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[2000]-[2100] CLARMAR WY ,San Jose,CA
20220217204400PS,8972847,2/17/2022 12:00:00 AM,P220480915,6,2/17/2022 12:00:00 AM,2/17/2022 12:00:00 AM,20:37:44,1195,VEHICLE STOP,N,No report required; dispatch record only,LIDO WY & MCCREERY AV,San Jose,CA
20220523204750PD,9092867,5/23/2022 12:00:00 AM,P221430626,3,5/23/2022 12:00:00 AM,5/23/2022 12:00:00 AM,15:18:02,DVRO,VIOLATION OF PROTECTIVE ORDER,R,Report taken,[1100]-[1200] MILLER AV ,San Jose,CA
20220905185158PD,9234337,9/5/2022 12:00:00 AM,P222480754,3,9/5/2022 12:00:00 AM,9/5/2022 12:00:00 AM,18:11:27,242,BATTERY,G,Gone on Arrival/unable to locate,[400]-[500] W ALMA AV ,San Jose,CA
20221221155611PS,9370811,12/21/2022 12:00:00 AM,P223550389,5,12/21/2022 12:00:00 AM,12/21/2022 12:00:00 AM,12:59:46,10851R,RECOVERED STOLEN VEHICLE,R,Report taken,[2500]-[2600] FONTAINE RD ,San Jose,CA
20220429175753PD,9061365,4/29/2022 12:00:00 AM,P221190504,1,4/29/2022 12:00:00 AM,4/29/2022 12:00:00 AM,15:23:36,314,INDECENT EXPOSURE,O,Supplemental report taken,[2600]-[2700] NEW JERSEY AV ,San Jose,CA
20221225020432PS,9375183,12/25/2022 12:00:00 AM,P223590078,4,12/25/2022 12:00:00 AM,12/25/2022 12:00:00 AM,01:30:37,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[0]-[100] WILLOW ST ,San Jose,CA
20220426165122PD,9057653,4/26/2022 12:00:00 AM,P221160538,5,4/26/2022 12:00:00 AM,4/26/2022 12:00:00 AM,16:08:25,AID,PUBLIC SAFETY ASSISTANCE,T,Turned over To (TOT),[2000]-[2100] AIRPORT BL ,San Jose,CA
20221105075512PD,9314098,11/5/2022 12:00:00 AM,P223090183,2,11/5/2022 12:00:00 AM,11/5/2022 12:00:00 AM,06:47:10,415,DISTURBANCE,N,No report required; dispatch record only,[6100]-[6200] SAN IGNACIO AV ,San Jose,CA
20220605133839PD,9110531,6/5/2022 12:00:00 AM,P221560420,3,6/5/2022 12:00:00 AM,6/5/2022 12:00:00 AM,12:50:11,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[4600]-[4700] MIA CL ,San Jose,CA
20220701175923PD,9145883,7/1/2022 12:00:00 AM,P221820665,2,7/1/2022 12:00:00 AM,7/1/2022 12:00:00 AM,17:10:23,WELCK,WELFARE CHECK,N,No report required; dispatch record only,W CAPITOL EX & VISTAPARK DR,San Jose,CA
20220612141048PD,9120254,6/12/2022 12:00:00 AM,P221630484,2,6/12/2022 12:00:00 AM,6/12/2022 12:00:00 AM,13:31:33,WELCKEMS,WELFARE CHECK (COMBINED EVENT),N,No report required; dispatch record only,[3500]-[3600] MITTON CT ,San Jose,CA
20220303173005PS,8990088,3/7/2022 12:00:00 AM,P220620732,4,3/3/2022 12:00:00 AM,3/3/2022 12:00:00 AM,17:07:31,22500,PARKING VIOLATION,N,No report required; dispatch record only,[3000]-[3100] QUIMBY RD ,San Jose,CA
20220709034222PD,9155965,7/9/2022 12:00:00 AM,P221900131,2,7/9/2022 12:00:00 AM,7/9/2022 12:00:00 AM,02:25:10,6F,FELONY WANT,B,Arrest by Warrant,N 1ST ST & E BROKAW RD,San Jose,CA
20221019164331PD,9292019,10/19/2022 12:00:00 AM,P222920158,1,10/19/2022 12:00:00 AM,10/19/2022 12:00:00 AM,07:28:00,245EMS,ASSAULT WITH DEADLY WEAPON (COMBINED EVENT),A,Arrest Made,[2900]-[3000] ALMOND DR ,San Jose,CA
20220816182957PD,9207092,8/16/2022 12:00:00 AM,P222280770,2,8/16/2022 12:00:00 AM,8/16/2022 12:00:00 AM,17:18:33,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[1600]-[1700] DE MARIETTA AV ,San Jose,CA
20220725125011PD,9177435,7/27/2022 12:00:00 AM,P222060225,5,7/25/2022 12:00:00 AM,7/25/2022 12:00:00 AM,08:04:55,1184,TRAFFIC CONTROL,N,No report required; dispatch record only,N KING RD & SALAMONI CT,San Jose,CA
20220616141829PD,9125437,6/16/2022 12:00:00 AM,P221670409,2,6/16/2022 12:00:00 AM,6/16/2022 12:00:00 AM,13:14:01,1065JX,MISSING FEMALE JUVENILE,R,Report taken,[2800]-[2900] SINGING RAIN PL ,San Jose,CA
20220919003041PD,9252498,9/19/2022 12:00:00 AM,P222620021,3,9/19/2022 12:00:00 AM,9/19/2022 12:00:00 AM,00:26:50,1033A,"ALARM, AUDIBLE",CAN,Canceled,[2800]-[2900] STEVENS CREEK BL ,San Jose,CA
20220727131848PD,9180347,7/27/2022 12:00:00 AM,P222080444,3,7/27/2022 12:00:00 AM,7/27/2022 12:00:00 AM,12:36:50,1033S,"ALARM, SILENT",CAN,Canceled,[3100]-[3200] S BASCOM AV ,San Jose,CA
20220714144331PD,9163258,7/14/2022 12:00:00 AM,P221950478,3,7/14/2022 12:00:00 AM,7/14/2022 12:00:00 AM,13:30:58,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[1600]-[1700] MERIDIAN AV ,San Jose,CA
20220806161848PD,9193599,8/6/2022 12:00:00 AM,P222180601,2,8/6/2022 12:00:00 AM,8/6/2022 12:00:00 AM,16:17:03,FDAID,FIRE DEPARTMENT REQUEST FOR PD,CAN,Canceled,[1200]-[1300] TALLAHASSEE DR ,San Jose,CA
20220714180805PD,9163582,7/14/2022 12:00:00 AM,P221950722,6,7/14/2022 12:00:00 AM,7/14/2022 12:00:00 AM,18:04:57,1195,VEHICLE STOP,N,No report required; dispatch record only,,San Jose,CA
20220603154157PD,9107977,6/3/2022 12:00:00 AM,P221540570,4,6/3/2022 12:00:00 AM,6/3/2022 12:00:00 AM,15:29:27,SUSCIREMS,SUSPICIOUS CIRCUMSTANCES (COMBINED EVENT),DUPNCAN,No Disposition,[2800]-[2900] STEVENS CREEK BL ,San Jose,CA
20220707084311PD,9153505,7/7/2022 12:00:00 AM,P221880216,2,7/7/2022 12:00:00 AM,7/7/2022 12:00:00 AM,08:43:11,WELCK,WELFARE CHECK,ADV,No Disposition,[0]-[100] DEMPSEY ,San Jose,CA
20221026173436PD,9301679,10/26/2022 12:00:00 AM,P222990598,3,10/26/2022 12:00:00 AM,10/26/2022 12:00:00 AM,15:21:12,1125,TRAFFIC HAZARD,N,No report required; dispatch record only,MONTEREY RD & BRANHAM LN E,San Jose,CA
20220603005431PD,9107220,6/2/2022 12:00:00 AM,P221531025,4,6/2/2022 12:00:00 AM,6/2/2022 12:00:00 AM,23:45:21,22500,PARKING VIOLATION,CAN,Canceled,SCOTT ST & S BUENA VISTA AV,San Jose,CA
20220211183716PS,8964505,2/11/2022 12:00:00 AM,P220420484,3,2/11/2022 12:00:00 AM,2/11/2022 12:00:00 AM,13:31:03,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,[1000]-[1100] ROEWILL DR ,San Jose,CA
20220912074331PD,9243539,9/12/2022 12:00:00 AM,P222550173,3,9/12/2022 12:00:00 AM,9/12/2022 12:00:00 AM,05:54:12,602PC,TRESPASSING,N,No report required; dispatch record only,[1000]-[1100] N 4TH ST ,San Jose,CA
20220201185953PS,8951588,2/2/2022 12:00:00 AM,P220320592,2,2/1/2022 12:00:00 AM,2/1/2022 12:00:00 AM,14:14:09,6F,FELONY WANT,A,Arrest Made,ROBERTS AV & PHELAN AV,San Jose,CA
20220714170807PD,9163395,7/14/2022 12:00:00 AM,P221950577,3,7/14/2022 12:00:00 AM,7/14/2022 12:00:00 AM,15:33:51,10851,STOLEN VEHICLE,R,Report taken,[6100]-[6200] SANTA TERESA BL ,San Jose,CA
20221029213652PD,9305945,10/29/2022 12:00:00 AM,P223020886,1,10/29/2022 12:00:00 AM,10/29/2022 12:00:00 AM,21:28:18,1033S,"ALARM, SILENT",N,No report required; dispatch record only,[4700]-[4800] HAMILTON AV ,San Jose,CA
20220124030820PS,8940856,1/26/2022 12:00:00 AM,P220240091,1,1/24/2022 12:00:00 AM,1/24/2022 12:00:00 AM,02:01:19,1033S,"ALARM, SILENT",N,No report required; dispatch record only,[2900]-[3000] TUERS RD ,San Jose,CA
20221214210522PS,9362537,12/14/2022 12:00:00 AM,P223480698,4,12/14/2022 12:00:00 AM,12/14/2022 12:00:00 AM,18:32:11,1062,MEET THE CITIZEN,O,Supplemental report taken,[3600]-[3700] ROLLINGSIDE DR ,San Jose,CA
20220208205104PS,8961043,2/8/2022 12:00:00 AM,P220390852,4,2/8/2022 12:00:00 AM,2/8/2022 12:00:00 AM,19:16:49,10851R,RECOVERED STOLEN VEHICLE,N,No report required; dispatch record only,[2100]-[2200] MORRILL AV ,San Jose,CA
20220312170720PS,9001572,3/12/2022 12:00:00 AM,P220710574,2,3/12/2022 12:00:00 AM,3/12/2022 12:00:00 AM,16:18:20,415F,"DISTURBANCE, FAMILY",R,Report taken,[6900]-[7000] BOLADO DR ,San Jose,CA
20221205192604PS,9351315,12/5/2022 12:00:00 AM,P223390711,2,12/5/2022 12:00:00 AM,12/5/2022 12:00:00 AM,18:20:10,415UNK,"DISTURBANCE, UNKNOWN",N,No report required; dispatch record only,[1200]-[1300] ELM LAKE CT ,San Jose,CA
20221125010146PS,9338215,11/25/2022 12:00:00 AM,P223290015,2,11/25/2022 12:00:00 AM,11/25/2022 12:00:00 AM,00:18:47,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[900]-[900] CAPITOL EX AUTO MALL ,San Jose,CA
20220904225407PD,9233170,9/4/2022 12:00:00 AM,P222470821,2,9/4/2022 12:00:00 AM,9/4/2022 12:00:00 AM,20:59:10,459VEH,VEHICLE BURGLARY,DUPNCAN,No Disposition,S 22ND ST & E SANTA CLARA ST,San Jose,CA
20220301130401PS,8987048,3/7/2022 12:00:00 AM,P220600371,5,3/1/2022 12:00:00 AM,3/1/2022 12:00:00 AM,11:35:57,22500,PARKING VIOLATION,R,Report taken,[2300]-[2400] LANNING WY ,San Jose,CA
20220709094715PD,9156200,7/9/2022 12:00:00 AM,P221900312,3,7/9/2022 12:00:00 AM,7/9/2022 12:00:00 AM,09:34:20,1033A,"ALARM, AUDIBLE",CAN,Canceled,[5300]-[5400] PROSPECT RD ,San Jose,CA
20220524185941PD,9094488,5/24/2022 12:00:00 AM,P221440834,4,5/24/2022 12:00:00 AM,5/24/2022 12:00:00 AM,18:47:41,415,DISTURBANCE,CAN,Canceled,[5400]-[5500] GLENBURRY WY ,San Jose,CA
20221116123624PS,9327836,11/16/2022 12:00:00 AM,P223200392,2,11/16/2022 12:00:00 AM,11/16/2022 12:00:00 AM,12:20:37,WELCKEMS,WELFARE CHECK (COMBINED EVENT),N,No report required; dispatch record only,[0]-[100] CAHILL ST ,San Jose,CA
20220705173856PD,9151354,7/5/2022 12:00:00 AM,P221860695,2,7/5/2022 12:00:00 AM,7/5/2022 12:00:00 AM,15:17:08,SUSCIR,SUSPICIOUS CIRCUMSTANCES,H,Courtesy Service/Citizen or agency assist,[600]-[700] LENFEST RD ,San Jose,CA
20220302094940PS,8988179,3/7/2022 12:00:00 AM,P220610250,3,3/2/2022 12:00:00 AM,3/2/2022 12:00:00 AM,09:09:31,602PC,TRESPASSING,CAN,Canceled,[2400]-[2500] SENTER RD ,San Jose,CA
